element_id,element_type,zone_name,svg_file_name,axis_span,floor_level,contractor,block,plan_file,x_coord,y_coord,panel_orientation,width_cm,height_cm,area_sqm,created_at
Z02-GL-1150-A-شآ,GLASS,Z02,Z02.svg,C-B,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,1398.14,,,,,2025-07-09 10:45:12
Z02-GL-1151-A-شآ,GLASS,Z02,Z02.svg,C-B,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,1398.14,,,,,2025-07-09 10:45:12
Z02-GL-1152-A-شآ,GLASS,Z02,Z02.svg,C-B,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,1398.14,,,,,2025-07-09 10:45:12
Z02-GL-1153-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1154-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1155-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1156-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1157-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1893.58,,,,,2025-07-09 10:45:12
Z02-GL-1158-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1159-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-116-A-شآ,GLASS,Z02,Zone02.svg,D-C,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,1867.69,569.1,,,,,2025-07-05 16:48:40
Z02-GL-1160-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1036.64,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1161-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,988.691,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1162-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1163-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1164-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,910.871,1752.84,,,,,2025-07-09 10:45:12
Z02-GL-1165-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1166-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1167-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1168-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,1001.69,,,,,2025-07-09 10:45:12
Z02-GL-1169-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,988.691,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-117-A-شآ,GLASS,Z02,Zone02.svg,D-C,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,1914.78,569.1,,,,,2025-07-05 16:48:40
Z02-GL-1170-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1171-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1172-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1173-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1174-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1036.64,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1175-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1176-A-شآ,GLASS,Z02,Z02.svg,C-B,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1177-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1178-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1179-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-118-A-شآ,GLASS,Z02,Zone02.svg,B-A,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,1867.69,631.011,,,,,2025-07-05 16:48:40
Z02-GL-1180-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1181-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1182-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1183-A-شآ,GLASS,Z02,Z02.svg,C-B,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,1142.43,,,,,2025-07-09 10:45:12
Z02-GL-1184-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1185-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1147.65,1893.58,,,,,2025-07-09 10:45:12
Z02-GL-1186-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1893.58,,,,,2025-07-09 10:45:12
Z02-GL-1187-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1036.64,1893.58,,,,,2025-07-09 10:45:12
Z02-GL-1188-A-شآ,GLASS,Z02,Z02.svg,F-E,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,988.691,1893.58,,,,,2025-07-09 10:45:12
Z02-GL-1189-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,490.272,,,,,2025-07-09 10:45:12
Z02-GL-119-A-شآ,GLASS,Z02,Zone02.svg,D-C,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,1803.76,631.011,,,,,2025-07-05 16:48:40
Z02-GL-1190-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,490.272,,,,,2025-07-09 10:45:12
Z02-GL-1191-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,490.272,,,,,2025-07-09 10:45:12
Z02-GL-1192-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,490.272,,,,,2025-07-09 10:45:12
Z02-GL-1193-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,490.272,,,,,2025-07-09 10:45:12
Z02-GL-1194-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,490.272,,,,,2025-07-09 10:45:12
Z02-GL-1195-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1196-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1197-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1198-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1199-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,569.1,,,,,2025-07-09 10:45:12
Z02-GL-12-A-شآ,GLASS,Z02,Zone02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2556.27,644.485,,,,,2025-07-05 16:48:40
Z02-GL-120-A-شآ,GLASS,Z02,Zone02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2411.93,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-1200-A-شآ,GLASS,Z02,Z02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1201-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2298.34,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1202-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1203-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2187.33,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1204-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2139.38,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1205-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1206-A-شآ,GLASS,Z02,Z02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,631.011,,,,,2025-07-09 10:45:12
Z02-GL-1207-A-شآ,GLASS,Z02,Z02.svg,B-A,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2411.93,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1208-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1914.78,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-1209-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1867.69,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-121-A-شآ,GLASS,Z02,Zone02.svg,E-D,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2556.27,900.194,,,,,2025-07-05 16:48:40
Z02-GL-1210-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1803.76,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-1211-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1755.82,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-1212-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1707.87,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-1213-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1644.81,1513.11,,,,,2025-07-09 10:45:12
Z02-GL-1214-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1644.81,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1215-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1707.87,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1216-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1755.82,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1217-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1803.76,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1218-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1867.69,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1219-A-شآ,GLASS,Z02,Z02.svg,D-C,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1914.78,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-122-A-شآ,GLASS,Z02,Zone02.svg,E-D,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,1707.87,631.011,,,,,2025-07-05 16:48:40
Z02-GL-1220-A-شآ,GLASS,Z02,Z02.svg,D-C,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1914.78,1653.85,,,,,2025-07-09 10:45:12
Z02-GL-1221-A-شآ,GLASS,Z02,Z02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1261.24,1398.14,,,,,2025-07-09 10:45:12
Z02-GL-1222-A-شآ,GLASS,Z02,Z02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1261.24,1336.23,,,,,2025-07-09 10:45:12
Z02-GL-1223-A-شآ,GLASS,Z02,Z02.svg,B-A,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,824.809,,,,,2025-07-09 10:45:12
Z02-GL-1224-A-شآ,GLASS,Z02,Z02.svg,F-E,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,940.745,1336.23,,,,,2025-07-09 10:45:12
Z02-GL-1225-A-شآ,GLASS,Z02,Z02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1226-A-شآ,GLASS,Z02,Z02.svg,B-A,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1336.23,,,,,2025-07-09 10:45:12
Z02-GL-1227-A-شآ,GLASS,Z02,Z02.svg,B-A,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1228-A-شآ,GLASS,Z02,Z02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,1880.32,,,,,2025-07-09 10:45:12
Z02-GL-1229-A-شآ,GLASS,Z02,Z02.svg,D-C,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1867.69,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-123-A-شآ,GLASS,Z02,Zone02.svg,E-D,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,1644.81,631.011,,,,,2025-07-05 16:48:40
Z02-GL-1230-A-شآ,GLASS,Z02,Z02.svg,D-C,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1707.87,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1231-A-شآ,GLASS,Z02,Z02.svg,B-A,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,1098.44,,,,,2025-07-09 10:45:12
Z02-GL-1232-A-شآ,GLASS,Z02,Z02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,1609.86,,,,,2025-07-09 10:45:12
Z02-GL-1233-A-شآ,GLASS,Z02,Z02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1234-A-شآ,GLASS,Z02,Z02.svg,B-A,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,1354.15,,,,,2025-07-09 10:45:12
Z02-GL-1235-A-شآ,GLASS,Z02,Z02.svg,C-B,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1236-A-شآ,GLASS,Z02,Z02.svg,C-B,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,2251.26,1815.68,,,,,2025-07-09 10:45:12
Z02-GL-1237-A-شآ,GLASS,Z02,Z02.svg,B-A,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,842.733,,,,,2025-07-09 10:45:12
Z02-GL-1238-A-شآ,GLASS,Z02,Z02.svg,F-E,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,940.745,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-1239-A-شآ,GLASS,Z02,Z02.svg,F-E,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1591.94,,,,,2025-07-09 10:45:12
Z02-GL-124-A-شآ,GLASS,Z02,Zone02.svg,E-D,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2556.27,617.537,,,,,2025-07-05 16:48:40
Z02-GL-1240-A-شآ,GLASS,Z02,Z02.svg,F-E,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1336.23,,,,,2025-07-09 10:45:12
Z02-GL-1241-A-شآ,GLASS,Z02,Z02.svg,B-A,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1242-A-شآ,GLASS,Z02,Z02.svg,F-E,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,940.745,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1243-A-شآ,GLASS,Z02,Z02.svg,F-E,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,1080.52,,,,,2025-07-09 10:45:12
Z02-GL-1244-A-شآ,GLASS,Z02,Z02.svg,F-E,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,940.745,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1245-A-شآ,GLASS,Z02,Z02.svg,F-E,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,569.1,,,,,2025-07-09 10:45:12
Z02-GL-1246-A-شآ,GLASS,Z02,Z02.svg,F-E,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,940.745,824.809,,,,,2025-07-09 10:45:12
Z02-GL-1247-A-شآ,GLASS,Z02,Z02.svg,F-E,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,1100.56,824.809,,,,,2025-07-09 10:45:12
Z02-GL-1248-A-شآ,GLASS,Z02,Z02.svg,B-A,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,2597.49,587.024,,,,,2025-07-09 10:45:12
Z02-GL-125-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1531.21,1513.11,,,,,2025-07-05 16:48:40
Z02-GL-126-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1484.13,1513.11,,,,,2025-07-05 16:48:40
Z02-GL-127-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1513.11,,,,,2025-07-05 16:48:40
Z02-GL-128-A-شآ,GLASS,Z02,Zone02.svg,E-D,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2556.27,776.372,,,,,2025-07-05 16:48:40
Z02-GL-129-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,1513.11,,,,,2025-07-05 16:48:40
Z02-GL-13-A-شآ,GLASS,Z02,Zone02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,745.982,,,,,2025-07-05 16:48:40
Z02-GL-130-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1261.24,1513.11,,,,,2025-07-05 16:48:40
Z02-GL-131-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,1591.94,,,,,2025-07-05 16:48:40
Z02-GL-132-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1372.25,1591.94,,,,,2025-07-05 16:48:40
Z02-GL-133-A-شآ,GLASS,Z02,Zone02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1591.94,,,,,2025-07-05 16:48:40
Z02-GL-134-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1531.21,1591.94,,,,,2025-07-05 16:48:40
Z02-GL-135-A-شآ,GLASS,Z02,Zone02.svg,E-D,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1531.21,1653.85,,,,,2025-07-05 16:48:40
Z02-GL-136-A-شآ,GLASS,Z02,Zone02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1484.13,1653.85,,,,,2025-07-05 16:48:40
Z02-GL-137-A-شآ,GLASS,Z02,Zone02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1653.85,,,,,2025-07-05 16:48:40
Z02-GL-138-A-شآ,GLASS,Z02,Zone02.svg,B-A,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2522.68,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-139-A-شآ,GLASS,Z02,Zone02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1372.25,1653.85,,,,,2025-07-05 16:48:40
Z02-GL-14-A-شآ,GLASS,Z02,Zone02.svg,E-D,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2028.37,824.809,,,,,2025-07-05 16:48:40
Z02-GL-140-A-شآ,GLASS,Z02,Zone02.svg,B-A,GROUND FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,1653.85,,,,,2025-07-05 16:48:40
Z02-GL-141-A-شآ,GLASS,Z02,Zone02.svg,B-A,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2411.93,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-142-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-143-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-144-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,2522.68,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-145-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2522.68,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-146-A-شآ,GLASS,Z02,Zone02.svg,E-D,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,2475.0,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-147-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1531.21,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-148-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1484.13,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-149-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-15-A-شآ,GLASS,Z02,Zone02.svg,C-B,4th FLOOR,شرکت آتیه نما,A,Zone02.svg,2091.44,824.809,,,,,2025-07-05 16:48:40
Z02-GL-150-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1372.25,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-151-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-152-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1261.24,1257.4,,,,,2025-07-05 16:48:40
Z02-GL-153-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1261.24,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-154-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1372.25,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-155-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-156-A-شآ,GLASS,Z02,Zone02.svg,E-D,2nd FLOOR,شرکت آتیه نما,A,Zone02.svg,1484.13,1336.23,,,,,2025-07-05 16:48:40
Z02-GL-157-A-شآ,GLASS,Z02,Zone02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1531.21,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-158-A-شآ,GLASS,Z02,Zone02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1484.13,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-159-A-شآ,GLASS,Z02,Zone02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1420.2,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-16-A-شآ,GLASS,Z02,Zone02.svg,C-B,5th FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,490.272,,,,,2025-07-05 16:48:40
Z02-GL-160-A-شآ,GLASS,Z02,Zone02.svg,B-A,1ST FLOOR,شرکت آتیه نما,A,Zone02.svg,1324.31,1398.14,,,,,2025-07-05 16:48:40
Z02-GL-161-A-شآ,GLASS,Z02,Zone02.svg,B-A,3rd FLOOR,شرکت آتیه نما,A,Zone02.svg,2667.8,900.194,,,,,2025-07-05 16:48:40
